职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
海外bpo运营经理,成都,万声信息产业有限公司,本科,经验不限,,20000-30000,"岗位职责：1、负责海外BPO项目的孵化及客户维系2、根据客户需求出具解决方案，并协同海外运营公司落地;3、协同海外运营公司优化业务流程，提升服务质量,4、监控并分析负责项目的运营数据，制定改进方案任职要求：1、本科及以上学历，英语可作为工作语言;2、具备出色的沟通协调能力,3、具有海外项目管理经验，4、能够适应快节奏的工作环境，具备良好的应变能力，接受海外出差:5、了解并具备COPC管理体系能力，...",专业技术服务,http://jobs.zhaopin.com/CC559720020J40909300108.htm,10000人以上,2025-12-31 08:25:04,20000.0,30000.0,12.0
链游产品经理,成都,成都柳暗星河科技有限公司,大专,3-5年,,15000-30000,核心职责：1. 负责链游产品的全生命周期管理，包括市场调研、产品规划、经济模型设计、功能迭代及数据优化。 2. 设计可持续发展的经济体系，平衡玩家、投资者和生态伙伴的激励。 3. 协同开发、设计、市场及社区团队，确保产品高质量交付与用户增长。 4. 分析链上数据与用户行为，持续优化产品体验与经济模型稳定性。 5. 跟踪行业趋势，探索DeFi、NFT、跨链等技术与游戏的创新结合点。 任职要求： - ...,互联网,http://jobs.zhaopin.com/CCL1482661660J40835777905.htm,20-99人,2025-12-29 15:24:51,15000.0,30000.0,12.0
标准运营-商业生态与安全,成都,字节跳动,本科,5-10年,,15000-30000,岗位职责：1、负责抖音中国电商商家、商品、内容风险治理内容质量标准的制定、迭代与维护，基于数据、调研和业务输入，为安全风险和经营风险提供治理依据；2、生产和迭代标准规范体系，通过定性、定量等方法评估标准合理性，对复杂现象精准定性与研判，并为标准的清晰度和理解度负责；3、深入理解平台风险及治理逻辑，深入各治理场景，协同策略、产品、内容质量等团队，持续研判和优化标准执行尺度，确保标准的执行效果满足治理...,互联网,http://jobs.zhaopin.com/CC469217510J40818294401.htm,10000人以上,2026-01-04 16:29:49,15000.0,30000.0,12.0
恋爱运营（纯吃瓜/收入高/晋升快）,成都,牵手未来科技(北京)有限公司,大专,经验不限,"会员体系搭建经验,C端用户,用户增长,社群运营,会员体系",15000-30000,关于我们：我们的前身为探探创新事业部，我们是一款严肃的实名制婚恋交友平台，于2019年9月3日正式发布，在安卓和苹果商城首次上线。我们在强化用户实名认证，保障用户信息安全的同时延续采用了大数据智能推荐“相互喜欢才能配对聊天”的核心玩法，为大量单身人士更快的匹配到自己心仪的另一半，此外我们以线上红娘模式，通过“线上人工牵线＋视频高效约会”的方式帮助用户快速脱单。我们需要你：1.性格开朗，自信阳光~2...,互联网,http://jobs.zhaopin.com/CCL1350723690J40675759703.htm,1000-9999人,2025-12-24 15:11:51,15000.0,30000.0,12.0
运营经理,成都,成都万联易达供应链管理有限公司,本科,5-10年,,15000-30000,一、岗位职责（一）业务与产品运营支持1、深入理解公司供应链金融产品（如应收账款融资、存货融资、预付款融资等）的设计逻辑、操作流程及风控要点；2、针对所负责的大宗商贸、整车物流或其它特定业务线，成为该领域的运营专家，能清晰地向内、对外宣讲产品方案和操作流程；3、负责相关业务数据的统计、整理与分析，定期输出运营报告（如业务量、效率、坏账率、客户满意度等），精准定位问题并提出改进建议。（二）流程督导与优...,货运/物流/仓储,http://jobs.zhaopin.com/CCL1510005330J40813621405.htm,1000-9999人,2025-12-24 15:02:53,15000.0,30000.0,12.0
社区产品经理,成都,位来小猎(宁波)信息技术有限公司,本科,1-3年,美股,15000-30000,岗位概述：负责美股投资社区的产品规划与迭代，打造语音房、内容互动与创作者生态，建设高黏性的投资者社区。主要职责：负责社区产品设计与增长，包括语音房、播客、话题区、内容推荐、创作者体系等；推动PGC生态建设，设计内容激励与治理机制；探索语音互动、二创内容与投资话题结合的创新玩法；基于数据分析优化社区体验与内容分发；与内容运营、技术等团队协作，落地产品迭代。任职要求：3年以上社区/内容产品经验，有语音...,计算机软件,http://jobs.zhaopin.com/CCL1320375780J40809402407.htm,100-299人,2025-12-24 12:43:35,15000.0,30000.0,14.0
大模型运营（电商方向）-商业生态与安全,成都,字节跳动,本科,3-5年,,15000-30000,岗位职责：1、对大模型方案进行编排及设计，完善大模型规则库/知识库/案例库等，提升电商模型内容治理能力及给出解决方案；2、对商家/商品/短视频/直播等模型进行调优，挖掘模型方案机会点，协同产品&算法等进行方案落地；3、对行业需求进行承接，结合数据分析能力，建立问题或需求分析-改善-反馈-跟进机制；4、对模型的异常指标进行监控和跟踪，重新设计或优化Prompt编排/Workflow架构，并对RAG召...,互联网,http://jobs.zhaopin.com/CC469217510J40800009501.htm,10000人以上,2025-12-17 15:49:28,15000.0,30000.0,12.0
抖音自媒体运营经理,成都,纵横医药(成都)有限公司,大专,3-5年,"短视频平台,图文平台,小红书,抖音,快手,医疗类,内容运营,短视频运营,用户运营",20000-30000,1.负责抖音、小红书、微信公众号等平台的内容策划与运营，从选题、创作到发布、互动，全流程把控内容质量，打造符合我司调性的爆款内容2.跟踪平台热点与行业动态，快速响应并寻找客户资源3.熟练的使用剪映，PS等工具进行视频剪辑，图文设计，独立完成内容产出4.定期分析运营数据，优化内容策略，根据数据反馈调整运营方向，对最终效果负责5.负责账号从0到1的全流程搭建，包括定位策划、内容体系搭建、账号包装，符合...,医院,http://jobs.zhaopin.com/CCL1496950630J40737902406.htm,500-999人,2025-12-04 15:28:23,20000.0,30000.0,12.0
产品经理(A255249),成都,百利药业,本科,5-10年,AI产品,20000-30000,职位描述：1.负责用户需求调研、沟通，需求挖掘和市场可行性分析、商业模式分析； 2.负责产品定位、用户体验流程及产品设计；3.推动、协调与控制产品策划及研发工作，保证产品需求的有效实现； 4.AI技术应用，与AI研发团队紧密合作，将AI技术应用到研发、临床、营销、生产等业务领域，打造高效、精准的用户体验，提升业务工作效率； 5.对产品数据进行监控，提供客户支持，提升整体产品的用户满意度；6.对行业...,零售/批发,http://jobs.zhaopin.com/CC120900620J40909229104.htm,1000-9999人,2025-12-04 13:43:53,20000.0,30000.0,13.0
集合店操盘手,成都,成都艾琪德兴商贸有限公司,大专,3-5年,C端运营,15000-30000,我司主营化妆品生产和销售，曾经是欧诗漫/兰瑟/日本高丝/德国妮维雅/韩国娜的丽等众多品牌的四川总代理。旗下还有零售连锁系统“香彩丽舍”，“妙神谷”，“魅咖”等零售品牌，有“正官桑黄”等自有生产品牌。“正官桑黄”产品为韩国草堂大学定制配方。 单品牌连锁店运营操盘经理：1名 （一）【工作职责】 1.负责品牌店全年的预算 2.部门团队建设， 3.负责营销管理工作的有关的销售政策的提出； 4.负责业绩达成...,快速消费品,http://jobs.zhaopin.com/CC403563510J40418768111.htm,100-299人,2025-12-02 00:23:23,15000.0,30000.0,12.0
医疗新媒体运营经理,成都,纵横医药(成都)有限公司,大专,3-5年,"短视频平台,抖音,快手,微信视频号,医疗类,短视频运营,内容运营,用户运营",20000-30000,1.负责抖音、小红书、微信公众号等平台的内容策划与运营，从选题、创作到发布、互动，全流程把控内容质量，打造符合我司调性的爆款内容2.跟踪平台热点与行业动态，快速响应并寻找客户资源3.熟练的使用剪映，PS等工具进行视频剪辑，图文设计，独立完成内容产出4.定期分析运营数据，优化内容策略，根据数据反馈调整运营方向，对最终效果负责5.负责账号从0到1的全流程搭建，包括定位策划、内容体系搭建、账号包装，符合...,医院,http://jobs.zhaopin.com/CCL1496950630J40737904406.htm,500-999人,2025-12-04 15:26:55,20000.0,30000.0,12.0
产品经理（食品类）,成都,千禾味业,本科,3-5年,,20000-30000,岗位职责：1、负责深入研究食品市场趋势、消费者喜好及竞品情况，结合公司发展战略，制定长期品类规划、优化现有产品体系、寻找新的产品机会。2、负责与研发端、运营端和营销端等协同，推动新产品的规划、设计、研发、测试、上市和推广等工作。3、负责对产品上市后的生命周期管理，包括产品的改进、产品线延伸、包装升级、淘汰方案等工作。任职要求：1、本科及以上学历，年龄35岁以下，市场营销、食品科学或相关专业背景优先...,快速消费品,http://jobs.zhaopin.com/CC339677710J40843121013.htm,1000-9999人,2025-11-21 17:22:01,20000.0,30000.0,13.0
大健康运营经理,成都,四川九道芯贸易有限公司,大专,5-10年,"社群运营,门店运营,连锁运营",25000-30000,岗位内容：1. 铺设组建公司线上运营体系。 2、设计、实施和监督改善业务流程和程序。 3. 确保公司符合所有法规要求和标准。 4. 分析市场趋势和竞争对手，制定相应战略和解决方案。 5. 协调不同的部门以确保业务目标的实现。 6. 监督各项指标以确保业务目标的实现。 运营方向：大健康轻养生 任职要求： 1. 专科及以上学历，具有相关领域背景； 2. 至少5年以上线上运营直播等管理工作经验； 3. ...,卫生服务,http://jobs.zhaopin.com/CCL1420053940J40786599305.htm,20-99人,2025-11-17 10:07:30,25000.0,30000.0,12.0
风险运营专家（智能化产品方向）-商业生态与安全,成都,字节跳动,本科,3-5年,,15000-30000,岗位职责：1、通过自动化能力搭建提高应急响应和风险应对效率；2、负责包括不限于接传风险舆情和漏放后的排查处置环节自动化能力建设、平台能力优化；蓝军攻击等环节的自动化工具搭建、应急链路优化；3、协同治理和产品团队基于智能化治理能力建设规划产品方案，优化对应链路和平台能力。任职要求：1、本科及以上学历，有项目管理经验，能独立总结输出项目分析评估与建立解决方案者优先；2、具备风险或治理相关的产品化能力，...,互联网,http://jobs.zhaopin.com/CC469217510J40796917501.htm,10000人以上,2025-11-14 11:43:20,15000.0,30000.0,12.0
产品经理（base：全国均可）,成都,霍通科技(成都)有限公司,本科,5-10年,空调暖通行业,15000-30000,base地不限制在成都，可异地办公。职责描述:1、市场洞察：关注和分析市场动态和趋势，不同区域市场需求，相关政策法规及趋势，竞争对手市场情况和客户需求，收集分析相关信息，评估市场潜力，为产品战略规划提供依据；2、根据市场动态和公司战略，制定产品战略和产品路线图：明确产品定位、目标市场、竞争优势以及产品差异化策略，确保产品在市场上具有竞争力；3、产品开发及项目管理协调：作为产品owner，在初期，负...,家具/家居/家电,http://jobs.zhaopin.com/CCL1483614350J40821378414.htm,20-99人,2025-11-13 16:14:33,15000.0,30000.0,14.0
电商产品经理,成都,四川千正科技有限责任公司,本科,3-5年,"软件产品,电商产品,ERP系统",15000-30000,岗位职责：1、协调、跟进设计、开发、测试资源及进度；2、完成公司电商项目原型设计及调优；3、撰写产品需求文档，分析与持续优化；4、整理和分析用户需求和反馈；5、定期总结项目进展，复盘优化模型。任职要求：1、责任心强，对电子商务领域有一定的了解，对互联网行业有较强的理解和知识储备；2、熟练使用Axure、墨刀 等产品设计软件，能够独立完成较高质量的产品原型;3、良好的文档写作习惯，能够独立完成产品需...,贸易/进出口,http://jobs.zhaopin.com/CC350080380J40773594316.htm,100-299人,2025-11-13 15:38:18,15000.0,30000.0,12.0
质量策略专家（智能内容治理方向）-商业生态与安全,成都,字节跳动,本科,3-5年,,15000-30000,岗位职责：1、基于对业务核心指标的分析与挖掘，通过搭建多场景多能力的质量策略并不断调优，帮助业务快速、准确、全面发现问题，看清风险点；2、基于发现的问题，能够从运营专家视角提供全面、系统的业务治理建议，对策略治理有效性进行验收和提升；3、通过建设AI、模型质检能力打破常规人审质检模式，优化质检团队的效率管理、质量管理、经营管理指标。任职要求：1、本科及以上学历，广告传播、计算机/大模型专业背景优先...,互联网,http://jobs.zhaopin.com/CC469217510J40738040301.htm,10000人以上,2025-11-14 11:42:58,15000.0,30000.0,12.0
珠宝新媒体运营经理,成都,成都溱湖商业管理有限公司,本科,1-3年,,20000-30000,岗位内容：1. 执行公司新媒体推广策略，及时更新各个社交媒体平台的内容和互动，提升社交媒体品牌影响力；2. 关注市场和行业趋势，了解消费者心理需求，提出创意方案和运营建议，促进销售增长；3. 负责社交媒体平台的日常维护、数据分析和报告输出，反馈内容改进意见和提升策略；4. 协助其他部门完成相关工作。任职要求：1. 热爱新媒体和数字营销，对社交媒体有浓厚兴趣；2. 本科及以上学历，具有1年以上新媒体...,零售/批发,http://jobs.zhaopin.com/CCL1465359180J40900385115.htm,300-499人,2025-11-04 10:23:04,20000.0,30000.0,12.0
资深产品专家（无人机）,成都,成都某信息通信科技公司（央企）,硕士,3-5年,无人机,15000-30000,岗位要求：1.硕士研究生及以上学历，计算机、网络安全等相关专业，3年及以上头部科技公司、一线大厂产品经理、业务分析等岗位工作经验；2.主导业务平台基础架构规划，结合平台运行状况和市场需求，提出优化建议；3.熟悉产品从需求调研、需求分析、方案设计、产品发布、运营监控全流程产品及项目管理；4.熟悉使用Axure RP等原型设计工具，具备良好的需求分析、数据分析能力；5.文字表达能力强，具有良好的逻辑思...,互联网,http://jobs.zhaopin.com/CCL1318355140J40787067603.htm,500-999人,2025-11-04 09:37:37,15000.0,30000.0,13.0
内容治理产品运营-商业生态与安全,成都,字节跳动,本科,3-5年,,20000-30000,岗位职责：1、对接上游团队提出的业务需求，准确理解并转化为可行的产品需求文档；2、与研发团队紧密合作，落实需求相关的改造开发工作；3、协同产品经理，深入理解业务流程，推动并完成流程链路的改造；4、协调下游各运营团队，确保提供的解决方案能够满足质量标准和业务指标的交付；5、跨团队协作，确保项目按时推进并达成目标。任职要求：1、具有跨团队沟通能力与协调能力；2、有将复杂业务流程转化为产品需求的经验和能...,互联网,http://jobs.zhaopin.com/CC469217510J40739576501.htm,10000人以上,2025-11-14 11:42:44,20000.0,30000.0,12.0
外企-部门运营,成都,中美联泰大都会人寿保险有限公司宁波中心支公司,大专,1-3年,"产品运营,数据运营,电商运营",15000-30000,岗位职责:1. 负责部门的日常管理工作，确保部门运作高效顺畅。2. 领导团队完成公司交付的任务，并保证任务按时高质量完成。3. 促进团队成员之间的协作，优化团队结构和工作流程。任职要求：1. 具备出色的沟通能力，能够有效地与团队和客户进行交流。2. 拥有团队合作精神，能够在团队环境中迅速适应并贡献力量。3. 具备持续学习和改进的能力，能够不断提升个人和团队的工作效率。,保险,http://jobs.zhaopin.com/CC510061780J40836553213.htm,100-299人,2025-10-26 13:19:50,15000.0,30000.0,13.0
连锁系统运营总经理,成都,四川蜀川金盆地品牌运营管理有限公司,大专,5-10年,"门店运营,社群运营,产品运营,消费品,增长产品,toC,toB",20000-30000,核心职责1. 连锁系统运营与优化• 负责建立、完善并监督执行全国/区域连锁门店的标准化运营系统（SOP）。• 监控并分析门店关键运营指标（KPI），如销售额、人效、坪效、客单价、库存周转率等，发现问题并驱动改善。• 统筹门店的日常运营支持，确保各门店在人员、服务、产品、形象上的统一性。• 领导危机管理和应急响应机制，处理重大运营突发事件。2. 新店开发与拓展• 根据公司发展战略，制定年度门店网络拓...,烟草/酒业,http://jobs.zhaopin.com/CCL1510709140J40820388905.htm,100-299人,2025-10-21 15:06:35,20000.0,30000.0,12.0
高尔夫项目运营经理,成都,四川郎酒股份有限公司,本科,5-10年,,20000-30000,工作职责职位使命：作为高尔夫项目的运营负责人，全面负责郎酒自有高尔夫IP的打造与运营。通过自建球队、品牌赛事、顶级球会合作等战略举措，深度链接高净值人群，将高尔夫场景转化为品牌忠诚与市场增长的核心阵地，赋能青花郎、红运郎的品牌价值与销售转化。核心职责：1、制定郎酒高尔夫项目的年度规划、预算及落地执行方案。2、主导“郎酒·青花郎/红运郎杯”等系列品牌高尔夫赛事的全程策划与升级，将其打造为业内具有影响...,快速消费品,http://jobs.zhaopin.com/CC225602310J40835389302.htm,10000人以上,2025-10-17 09:40:32,20000.0,30000.0,12.0
产品经理,成都,成都美哆网络科技有限公司,本科,5-10年,电商产品,20000-30000,岗位职责：1、负责公司需求分析、产品设计、流程梳理等工作；2、根据公司制定的产品方向，提出产品创作理念或参与已有产品概念，制定策划方案；3、项目的规划、设计、进度追踪，包括移动端、PC端等；4、项目交互原型设计、撰写PRD/BRD、流程图设计；5、配合其他部门制定产品运营规划，推动和控制项目进度；6、具备了解并调用图文生成类AI大模型基础能力。任职需求：1、2-3年软件产品需求分析经验、产品规划设...,互联网,http://jobs.zhaopin.com/CC557321630J40795907909.htm,100-299人,2025-10-11 11:17:40,20000.0,30000.0,12.0
桦树汁项目运营总,成都,四川金宫川派味业食品有限公司,大专,经验不限,"新媒体运营,产品运营,电商运营,渠道运营",20000-30000,一岗位职责：1、全面负责桦树汁项目的整体运营管理，制定并实施项目发展战略、年度经营计划及预算，确保项目目标达成。2、制定市场推广策略，精准定位目标消费群体，搭建线上线下一体化销售渠道，包括商超、电商平台、直播电商等多渠道布局；3、负责品牌建设与市场教育，传递产品核心价值，提升品牌影响力与市场认可度。4、组建并管理跨职能运营团队，推动团队建设与人才培养，提升团队专业能力与执行力。二岗位要求1、大专及...,快速消费品,http://jobs.zhaopin.com/CC205023210J40883619315.htm,1000-9999人,2025-08-29 16:51:23,20000.0,30000.0,12.0
产品经理,成都,成都华茂能联科技有限公司,本科,3-5年,,15000-30000,岗位职责：1、负责产品设计工作，负责需求解析、竞品分析，对产品进行迭代优化，负责输出原型、需求文档及开发沟通工作；2、对开发交付产品功能开展需求符合性检验，以用户客户角度对项目进行验收测试等；3、关注交互设计结果，根据用户反馈与数据表现，持续优化产品设计，主动发起易用性改善与新功能挖掘；4、参与设计体验、流程的制定和规范，提升产品设计，并保持其一致性、易用性，与品牌价值；5、负责产品技术报告、产品...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC841368090J40794283408.htm,20-99人,2025-08-26 11:32:53,15000.0,30000.0,12.0
风险运营,成都,字节跳动,本科,经验不限,,15000-30000,岗位职责：1、风险定位：通过抽样数据复盘及各内外部反馈及信息，对广告风险进行探查并聚类链路归因定位；2、风险挖掘治理运营：对广告各类的风险特征进行控掘分析，与风控联动开展风险专项治理控制广告投放风险；3、风险专项运营优化：对现有风控策略与结果，进行摸底、分析、优化、验证等全链路优化运营，确保风险可控性；4、投放生态治理运营：通过对广告主恶意行为进行分析与处罚，为客户投放收生态提供保障。任职要求：1...,互联网,http://jobs.zhaopin.com/CC469217510J40682510001.htm,10000人以上,2025-07-18 15:24:31,15000.0,30000.0,12.0
兴趣电商（抖音电商）运营经理,成都,华夏万卷文化,本科,1-3年,"电商运营,抖音运营,兴趣电商,短视频运营,直播运营",18000-30000,岗位职责：1、跟踪抖音电商、短视频电商行业动态和走向，并根据行业变化制定、调整运营策略2、拟定业务目标，策划业务逻辑，制定业务流程，明确业务标准3、指导并协调直播团队、短视频团队、KOL开发团队工作，带领团队达成公司制定的业务目标4、组织架构优化，根据业务目标和行业变化，不断进行组织架构优化，并完成团队搭建、带教和人才梯队培养。5、根据整体规划，制定年度业务发展规划和年度预算，并制定相应的经营计划...,广播/影视,http://jobs.zhaopin.com/CC121048440J40774548108.htm,100-299人,2025-02-21 09:48:49,18000.0,30000.0,12.0
餐饮运营经理,成都,麻辣空间,大专,10年以上,商家运营,20000-28000,岗位职责：1、负责制定和执行直营门店的营运策略，确保达成公司设定的经营指标，预算达成、成本管控、顾客满意度和人才梯队建设；2、定期巡视各门店，监督和指导门店的日常运营，包括服务流程、菜品质量、环境卫生等方面；3、分析销售数据和顾客反馈，制定改进措施以提升门店的经营业绩和顾客满意度。4、协助品牌营销部策划和组织执行营销活动，达成设定目标；5、协调各部门之间的工作，解决门店运营中的问题和突发情况；6、...,餐饮服务,http://jobs.zhaopin.com/CC147799050J40781180107.htm,1000-9999人,2026-01-06 00:11:41,20000.0,28000.0,12.0
体验运营,成都,字节跳动,本科,经验不限,,15000-30000,岗位职责：1、负责用户服务，制定规则，定期分析回访结果形成报告，识别用户需求、深挖存在的问题，推动产品及服务不断完善改进，持续提升用户满意度；2、针对产品、交付、服务质量等方向进行分析，设计并输出报告，识别关键和共性问题，梳理改进行动方案，推动提升用户体验的各项举措落地执行，实现闭环管理；3、进行智能化搭建及训练，持续改善智能的服务能力，提升用户体验，定期输出数据效果反馈，结合算法模型能力，进行阶...,互联网,http://jobs.zhaopin.com/CC469217510J40682504501.htm,10000人以上,2025-07-18 15:24:01,15000.0,30000.0,12.0
电商平台运营总监,成都,四川商通支付科技有限公司,本科,10年以上,"电商平台,用户运营,策略运营",20000-28000,岗位职责：1、搭建用户生命周期管理体系，定义不同阶段的用户特征与运营目标。建立用户分层与标签体系，实现用户的精准化、个性化运营。制定用户运营的顶层策略、核心指标和达成路径。2、负责平台核心用户社群的0到1搭建与长期运营。策划并执行线上/线下用户活动。设计和优化用户激励体系。3、全面负责关键用户触达渠道的策略制定与内容质量。建立用户沟通评审机制。确保所有面向用户的文案与视觉，具备清晰的用户价值与共情...,互联网,http://jobs.zhaopin.com/CC151735410J40819061107.htm,300-499人,2025-12-24 13:57:53,20000.0,28000.0,12.0
电竞公司运营经理,成都,遂宁市中顺科技有限责任公司,学历不限,经验不限,"用户运营,直播运营,游戏运营,toB,toG,toC",15000-28000,1、带领团队制定并执行利润目标计划；2、负责店员的招聘、培训与考核，明确岗位职责与服务标准； 3、处理客户投诉及解决突发问题 4、熟悉国内外主要电竞赛事（如LPL、KPL、TI、S赛等）和行业动态 5、了解电竞产业链（游戏厂商、俱乐部、直播平台、媒体、赞助商等 6、具备优秀的内容策划、文案撰写和视觉审美能力，制定并执行各大社交平台的宣传活动 7、活动策划与执行能力： 能够独立策划活动方案，并高效落...,互联网,http://jobs.zhaopin.com/CC700861020J40840847213.htm,20人以下,2025-11-26 10:00:39,15000.0,28000.0,12.0
质量运营,成都,字节跳动,本科,经验不限,,15000-30000,岗位职责：1、通过建设多场景多能力的质量策略，满足产品质量需求，并根据需求变化持续迭代；2、负责执行质量控制活动，制定质量标准，确保交付的数据符合产品需求；3、根据业务现状调整质检策略，根据数据发现业务中存在的问题并且跟进解决，保障业务能够更有效的发现质量问题；4、对各项业务指标的达成负责，包括但不限于质检人力成本管理、效率管理、质量管理等。任职要求：1、本科及以上学历，了解质量治理链路逻辑，具备...,互联网,http://jobs.zhaopin.com/CC469217510J40670638401.htm,10000人以上,2025-07-18 15:23:58,15000.0,30000.0,12.0
小红书运营,成都,常州缪幻商贸有限公司,学历不限,经验不限,"图文平台,小红书,电商运营,内容运营",,1.小红书店铺运营，笔记发布，日常工作编辑，发布。2小红书笔记产品，产品发布。3.能认真对待。,电子商务,http://jobs.zhaopin.com/CCL1511490180J40891963802.htm,100-299人,2025-12-29 17:55:07,,,
线上拓客-电话销售分区经理,成都,北京三快在线科技有限公司,大专,1-3年,,,快驴进货是美团旗下的餐饮供应链平台，帮助餐饮商户以更低成本、更高效率来获取安全可靠的食材供应，让餐饮采购更简单。快驴进货同步发展“自营+平台”的业务模式，在采购环节一方面向上游供应商直采大宗商品，另一方面引入各地批发商，助力平台伙伴共同发展；在销售环节既有自建团队进行市场、客户拓展，又帮助各地批发商拓展业务；同时自建仓储管理系统、配送网络与团队，为客户提供优质履约服务。截至2022年，快驴进货布局...,互联网,http://jobs.zhaopin.com/CC383625320J40769859109.htm,10000人以上,2026-01-11 08:29:36,,,
产品经理(A80572),成都,字节跳动,本科,1-3年,"AI产品,软件产品",20000-30000,职位描述： 1、围绕达人规模提升，协助完成相关策略制定，优化任务牵引能力，实现达人自助经营； 2、围绕达人经营阵地，协助优化达人选品、创作、经营等带货工具及体验，帮助达人成长变现； 3、结合达人运营场景，提出产品优化建议，优化运营效率； 4、与运营、研发和算法等团队深入合作，推动项目按时交付并监控效果。 职位要求： 1、2025届获得本科及以上学历，计算机、经济学、管理学、工业设计等相关专业优先；...,互联网,http://jobs.zhaopin.com/CC469217510J40708074801.htm,10000人以上,2025-03-05 19:32:00,20000.0,30000.0,18.0
门店运营经理,成都,小米通讯,本科,5-10年,"销售运营,门店运营,toB,toC",15000-25000,职位描述1、根据门店等级，进行门店分层分级管理（如团购、地推引流、异业合作等），并向总部提供必要的升降级建议;2、负责跟进门店核心运营指标（客流、连带率、转化率、客单价、盈亏平衡点等）及增值业务工作（NPS、CPS、代客售后、门店GO等），为门店提供相关指导;3、负责门店别成本管控、利润提升指导工作，指导门店通过防损、合理降低成本等方式提升利润率;4、根据门店运营手册，制定下发该省门店日常运营要求...,互联网,http://jobs.zhaopin.com/CC483710520J40834637914.htm,10000人以上,2026-01-11 00:38:20,15000.0,25000.0,12.0
履约-区域策略运营专家（成都）,成都,北京三快在线科技有限公司,本科,1-3年,,,美团配送是以科技为内核的即时物流品牌，利用高效、稳定、广阔的配送网络和前沿科技能力为各行业客户提供涵盖商流物流一体化、流量赋能、行业定制化即时配送、末端配送、前置仓等服务在内的全方位同城物流综合解决方案。作为科技创新和智慧物流的实践者，美团配送在人工智能（AI）、5G应用、物联网（IoT）、云计算等多维度不断探索科创蓝海，让同城物流进入数智化时代。美团配送在IoT智能设备、外卖柜、换电网络、无人配...,互联网,http://jobs.zhaopin.com/CC383625320J40825325609.htm,10000人以上,2026-01-11 08:01:38,,,
机审模型运营专家,成都,字节跳动,本科,经验不限,,13000-26000,岗位职责：1、负责内容质量策略的编制及迭代；2、通过算法模型、工具等自动化产品运营手段不断优化迭代相关产品；3、根据行业大模型需求，设计和构建合适的模型，进行实验和测试，并不断优化模型的性能和效果。任职要求：1、本科及以上学历，有2年以上内容质量、风控、安全相关行业经验优先；2、业务理解能力强，从业务角度理清需求，推动模型优化；3、有强的沟通协调能力，作为项目负责人承担产品风险治理的工作，协调推进...,互联网,http://jobs.zhaopin.com/CC469217510J40683131801.htm,10000人以上,2025-12-01 13:51:37,13000.0,26000.0,12.0
快递快运销售策略岗,成都,京东集团,本科,5-10年,"快递快运,产品规划,销售策略",18000-25000,岗位职责：1、负责本省快递市场调研，输出有价值的市场调研报告；2、负责友商业务和市场情况分析，产品能力研究，输出产品能力建设报告；3、负责产品能力建设推进，保证产品竞争力；4、负责产品收入及损益管控，联动销售制定有效的经营策略，确保达成产品收入和损益目标。岗位要求：1、本科学历及以上，物流相关专业优先；2、有3年以上快递产品工作经验，熟悉西南产品市场；3、沟通协调能力和推动能力强；4、有较强的数据...,互联网,http://jobs.zhaopin.com/CC192921310J40805007509.htm,10000人以上,2026-01-11 00:33:20,18000.0,25000.0,16.0
策略运营,成都,吉利控股集团,本科,5-10年,"投放策略,定价策略",,岗位职责：1、 对城市规模及毛利承担责任，将其作为核心工作目标，通过各项工作举措保障相应指标达成良好状态2、 监控城市供需双端数据、毛利、价格以及交易漏斗转化等各项指标，通过精准的数据洞察，及时掌握城市业务运营的实际情况与发展态势3、 依据对内外部环境变化的敏锐观察与分析，迅速且针对性地做出策略调整，确保业务运营能够灵活适应不同情况，保障业务的持续稳定发展，维持或提升城市规模与毛利水平4、 积极协...,汽车研发/制造,http://jobs.zhaopin.com/CC000616940J40910888008.htm,10000人以上,2026-01-09 13:59:11,,,
运营经理（医药行业三终端诊所方向）,成都,好医生集团,本科,3-5年,"销售运营,门店运营,诊所运营",15000-25000,主要职责1. 营销活动策划与执行： 深入分析第三终端市场特性及诊所需求，制定年度、季度、月度市场运营策略与活动规划。 策划并组织线上线下相结合的终端营销活动以提升品牌影响力与客户黏性。 设计有效的患者引流方案，协助诊所扩大及管理患者池，提升诊所客流量与经营效益。 管理活动预算，评估活动效果，并持续优化活动方案。2. 诊所运营培训与赋能： 开发针对诊所医护人员及经营者的系列培训课程。建立并维护标准化...,医药制造,http://jobs.zhaopin.com/CC120854330J40746361506.htm,10000人以上,2026-01-08 17:07:48,15000.0,25000.0,12.0
机器人产品经理,成都,成都人形机器人创新中心有限公司,硕士,5-10年,"硬件产品,软件产品,智能硬件产品,理工科优先",15000-25000,岗位职责：1. 负责机器人整机和核心零部件产品的需求定义；2. 跟进开发过程，协助项目经理把控需求完成质量；3. 调研市场需求，掌握行业前沿技术和竞品信息；4. 洞察前瞻技术、产品和市场，打造有差异化的产品，寻找增量市场；5. 协助开发团队，攻关核心技术问题；6. 协助市场团队，推动产品商业化。 岗位要求：1.硕士以上学历，机械工程及自动化，电子电气工程，人工智能等相关专业；2. 五年以上智能硬件...,人工智能,http://jobs.zhaopin.com/CCL1482801620J40819406101.htm,100-299人,2026-01-08 13:19:17,15000.0,25000.0,13.0
